Link,Job Title,Company,Date Posted,Location,Requirements
https://ca.indeed.com/rc/clk?jk=194d4491ed1a5bac&bb=TPjcKxFshvnqjojjTcSXA8w40CiEtKxbidV7mgWgXQ7ElQoIEH69hKLRDcPAKdjttYV-oiDZoREFXXaVM2W5Wh5X_3h7Yy4ibySVFEGtPeIeZdW9sYhSe4m2jsctDOY7&xkcb=SoAQ67M3-rXmIjapGh0DbzkdCdPP&fccid=ed6e242a00daa6e1&cmp=Payfare-Inc&ti=Senior+Data+Scientist&vjs=3,Senior Data Scientist,Payfare Inc,EmployerActive 6 days ago,Remote,"['Proficiency in Python for data analysis, manipulation, and modeling.', 'Strong understanding of statistical concepts and methodologies for hypothesis testing, regression analysis, and predictive modeling.', 'Experience with machine learning techniques, including supervised and unsupervised learning algorithms, neural networks, and ensemble methods, using frameworks such as TensorFlow, PyTorch, or scikit-learn for building and deploying machine learning models', 'Familiarity with data visualization libraries such as Matplotlib, Seaborn, or ggplot2 for creating informative and visually appealing visualizations.', 'Familiarity with Python data science libraries such as Pandas, NumPy, and Scikit-learn for data manipulation, analysis, and modeling.', 'Knowledge of database systems and SQL for data retrieval, manipulation, and storage.', 'Understanding of big data technologies such as Hadoop, Spark, or Hive for processing and analyzing large volumes of data.', 'Proficiency in data preprocessing techniques such as data cleaning, feature engineering, and dimensionality reduction.', 'Experience with version control systems such as Git for managing code repositories and collaboration.', 'Ability to work with cloud computing platforms (e.g., AWS, Azure, Google Cloud) for data storage, processing, and deployment of machine learning models.', 'Bachelor’s degree (Masters preferred) in a discipline such as Computer Science, Applied Math, Applied Sciences, Engineering, etc.', 'Experience in Payments Industry would be an asset but not mandatory', 'Proven analytical skills in defining business needs into product requirements', 'Proven ability to conduct and/or lead multiple projects with minimal oversight', 'Excellent communication and interpersonal skills', 'Unquestionable personal and business ethics and integrity']"
https://ca.indeed.com/rc/clk?jk=d12ca19a90fdd9df&bb=TPjcKxFshvnqjojjTcSXA3AxW2FbofMdRXx1f-ZeM2MRdywn7stGlklzseI2bEW2vU13REUZpYai_p1YHESKxiLgn0ItKfCH2xrT4Qx6SIAWUYTDQPvcHRUais3--zoS&xkcb=SoCk67M3-rXmIjapGh0CbzkdCdPP&fccid=4a6c4ce2d444d091&vjs=3,"Manager, Data Science",Indigo Books & Music,EmployerActive 12 days ago,"Hybrid work in Toronto, ON","[' University educated, preferably statistics, mathematics, engineering or computer science', ' 5+ years of demonstrated experience in analytics, preferably applied to retail or consumer goods', ' 3+ years of direct leadership experience', ' Proven ability and experience analyzing customer data for actionable business insight', ' University educated, preferably statistics, mathematics, engineering or computer science', ' 5+ years of demonstrated experience in analytics, preferably applied to retail or consumer goods', ' 3+ years of direct leadership experience', ' Proven ability and experience analyzing customer data for actionable business insight', ' Skilled at considering business challenges and recommending solutions that leverage data and data science', ' Demonstrated expertise building predictive ML/AI algorithms (supervised and unsupervised) and recommendation systems', ' Strong SQL and Python skills and demonstrated experience are required. Experience managing data and delivering models through Snowflake is highlyl valued.', ' Experience using Large Language Models, and packages such as Pandas, Numpy, scikit-learn, nltk, and Snowpark is highly beneficial', ' Effective communication skills that include excellent written, oral, and presentation abilities', ' Demonstrated time management skills: the ability to organize and prioritize work to manage timelines and to meet defined deadlines in a fast-paced work environment', ' Dedication to exceed performance expectations and approaches work with a sense of urgency and passion', ' Passionate about the Indigo brand']"
https://ca.indeed.com/rc/clk?jk=0090361e7b5a71ef&bb=TPjcKxFshvnqjojjTcSXA9yp7h3IFL-0jR1O0XQw-SOmS-GNdITDlsTuyVYMyVdRXZxX4fLzaLAUYPlwbQUXd9I0ZdxWYxIMgVxpuOJ_XvtS81bc4MwSsFO7-v6AjIWO&xkcb=SoCN67M3-rXmIjapGh0AbzkdCdPP&fccid=5e8036d18133a229&cmp=Foqus-Technologies&ti=Ai%2Fml+Engineer&vjs=3,AI & ML Lead,Foqus Technologies,EmployerActive 2 days ago,Remote,"[""Master's or PhD in Computer Science, Data Science, or a related technical field."", 'Minimum of 5 years of experience in AI/ML, with a strong background in medical imaging.', 'Proficiency in programming and scripting languages, particularly Python.', 'Proficiency in at least one major deep learning framework (PyTorch preferred).', 'Proficient in data engineering tools and database management systems.', 'Hands-on experience with MLOps tools and practices.', 'Experience with cloud services and infrastructure as they relate to model development, data engineering, and/or MLOps.', 'Demonstrated leadership abilities and excellent communication skills.', 'Knowledge of MRI physics or experience with MRI data and MRI techniques.', 'Knowledge of CI/CD techniques and technologies.', 'Experience working in a regulated industry.', 'French not required']"
https://ca.indeed.com/rc/clk?jk=9dfc3acaa4cd2433&bb=TPjcKxFshvnqjojjTcSXAxMm_ElfyDSAaXML-jIeq04-RJlatJkINSTKj6wf977WTQo0dSLplm2PNz6GUEanGLOaP9sXcXEFoHbxUBtPdEsMDyUG7rKPPY62v97IEiYS&xkcb=SoAD67M3-rXmIjapGh0HbzkdCdPP&fccid=6ad815357281c15a&vjs=3,Digital Data Analyst,Trillium Health Partners,PostedPosted 30 days ago,"Hybrid work in Mississauga, ON","[' 1-3 years of experience in a data analyst or equivalent in data science, statistics, marketing, or a related field.', ' Diploma in related discipline', ' Proficiency in Google Analytics for web analytics, as well as familiarity with other digital platforms such as social media analytics tools, advertising platforms, and customer relationship management system', ' Strong analytical and problem-solving skills with the ability to translate complex data into actionable insights.', ' Good communication and presentation skills with the ability to convey technical concepts to non-technical stakeholders.', ' Demonstrated ability to work collaboratively in a team environment and manage multiple projects simultaneously.', ' Ability to manage multiple projects with attention to detail and accuracy.', ' Proven experience in developing measurement and analytics solutions using Google Analytics.', ' An understanding of SEO, and familiar with tracking and tagging capabilities to deliver journey and conversion measurement.', ' A strong understanding of Google ads ecosystem (Paid Search/SEM, Display Advertising, YouTube, Shopping, etc)', ' A strong understanding of Paid Social (Facebook/Instagram, LinkedIn and other platforms including TikTok.)', ' Solid understanding of performance marketing, conversion, and online customer acquisition.', ' Experience building effective dashboards in Power BI, or other data visualization technology (e.g. Tableau).', ' Demonstrated success in leveraging insight from multiple sources to help drive business planning and strategy.', ' Strong proficiency with Microsoft Office suite (PowerPoint, Excel, Word, and Teams)']"
https://ca.indeed.com/rc/clk?jk=55c39cb1092775d4&bb=TPjcKxFshvnqjojjTcSXA54zUfAU2Of8CPU3Msxro6AP6JCCJswsJfmcuj31mAh_o3HfzkCJ7MqnmzShgrlSZMsZMCjhm1TcpunN05gbs1E5BLCOCxk_r8cMFhnrUQWx&xkcb=SoC367M3-rXmIjapGh0GbzkdCdPP&fccid=5b99fc7106ef0e29&vjs=3,Data Scientist/Business Analyst,247 Labs Inc,PostedPosted 12 days ago,"Toronto, ON","['BS in Computer Science, a related technical field, or equivalent practical experience.', 'Experience with any or all of the following: Python, R, SQL, Javascript, HTML/CSS,']"
https://ca.indeed.com/rc/clk?jk=a684c05d567e8316&bb=TPjcKxFshvnqjojjTcSXA7mXQVDHfs8Mov9mZ78EW33aNMXkMVlCnVlv_cMgFrk4Gz9wYx8WAWptIcBPh_SSo4YXQ08Fkl8RFYpN3WeFXhaabwIQh655Un6xm4_f1vOc&xkcb=SoAq67M3-rXmIjapGh0FbzkdCdPP&fccid=007161d36132fd0c&vjs=3,Senior Data Scientist- CA,Curinos,EmployerActive 3 days ago,"Toronto, ON","["" You have 5+ years' experience and a demonstrable track record of delivering applied machine learning or data science capabilities in consumer-facing and/or enterprise applications. Experience in scientific marketing contexts is a plus"", 'You have independently prototyped, optimized, validated, managed, operated and updated machine learning and statistical models', 'You can demonstrate knowledge of statistical inference, experiment design, probability, sampling methodologies, regression, classification, clustering, data mining, time series analysis, causal inference analysis, and deep learning techniques. Experience with generative AI and LLMs is a plus', 'You have a strong working knowledge of Python-based machine learning frameworks and the data and computation management mechanisms that surround them in a cloud setting', 'You have exceptional communication skills that can be delivered in the context of your audience from deep science to business decision-makers', 'You possess strong interpersonal skills and an ability to influence others around you towards data-driven business goals', 'You can quickly pivot and act with agility as dictated by the needs of the business', 'You hold an advanced degree (PhD preferred) or equivalent career experience in Computer Science, Applied Mathematics, Statistics or a related technical discipline']"
https://ca.indeed.com/rc/clk?jk=abfda8ae05400e90&bb=vIwhKxz-QwKAGMfZOO5SQdqcfX3Wy1FB_mavaXNE86g0JEDXE_HWNnGO_1tpBYNzWkDDKbYWApqMnMaHKTABbDTQZPChkk9TCCJjzD4XOu199vz1OaS9ibX_9BkGD2ZG&xkcb=SoAf67M3-rXl0QUTU50JbzkdCdPP&fccid=367ae0b0728910f4&vjs=3,Data Analyst - Data Science & Analysis,McGill University,PostedPosted 19 days ago,"Montréal, QC","['\n\n     using and structuring research based on established research methodologies\n   ', '\n\n     analyzing data to answer social scientific research questions\n   ', '\n\n     translating and disseminating research knowledge into digestible, accessible and high-utility research products including reports, summaries, and articles\n   ', '\n\n     coordinating and openly communicating with team members on investigations\n   ', '\n\n     Basic familiarity with the Canadian information ecosystem\n   ', '\n\n     Leading and/or coordinating projects to conduct research and perform data analysis\n   ', '\n\n     Coordinating with stakeholders and building relationships for collaboration\n   ', '\n\n     High-level programming languages with mature libraries for data science, such as Python, R, or Julia\n   ', '\n\n     visualizing data and information design\n   ', '\n\n     Grant writing\n   ']"
https://ca.indeed.com/rc/clk?jk=ba578538a252941f&bb=vIwhKxz-QwKAGMfZOO5SQRXr7F1Wqz2KYmVtzV3OCQWjdGTZfDBZLR1ogMrheW-Go81rIYmSa5vjJH49AdWaAj-nm_mwRS5EUGDbHIdaKBDdx1KJ5jyCrfzHO9Lw8psw&xkcb=SoAM67M3-rXl0QUTU50NbzkdCdPP&fccid=5e437a856d0ab1ba&vjs=3,"Manager, Data Science - 12 month contract",The Home Depot Canada,PostedPosted 2 days ago,"Toronto, ON","['Hands-on Capabilities to develop and deploy AI/ML algorithms such as supervised, unsupervised, and reinforcement learnings methodologies.', ' Ability to work with AI/ML modeling and deployment technologies within the cloud environment (GCP preferred). ', 'Experience using cloud services (AWS, Azure, GCP) big data tools (Hadoop, Hive, Spark) in data science solutions. ', '10+ years of experience in one or multiple of the following areas: machine learning, deep learning, choice modeling, time series analysis, statistical signal processing, or natural language processing ']"
https://ca.indeed.com/rc/clk?jk=c492b4e06db35194&bb=vIwhKxz-QwKAGMfZOO5SQcKj62kbQYGK6dnA_hpq7Fk_xaHgZVitpZ2F_0H6X0ONhKc190ZCVSDUisCtqxG9uGrvvYAehg9UZor_pUbzQICHQ4pC_HLk6W9OF_dncSZw&xkcb=SoC467M3-rXl0QUTU50MbzkdCdPP&fccid=cf5cb39f8452c9c1&vjs=3,AI Engineer,Coastal Carbon,PostedPosted 9 days ago,"Waterloo, ON","[' Bachelor’s degree in computer science, engineering, a related field, or equivalent experience.', ' 3+ years of relevant work experience.', ' Willingness to dive into large ML codebases for debugging.', ' Demonstrated experience with deep learning and transformer models.', ' Familiarity with training and fine-tuning large models.', ' Proficiency in frameworks like PyTorch or TensorFlow.', ' Location wise, strong preference for in-person in Waterloo however remote work is possible for exceptional candidates.']"
https://ca.indeed.com/rc/clk?jk=6c39481434a5452c&bb=vIwhKxz-QwKAGMfZOO5SQZyWBhELXGSqWNe7jzbkIwxeMlFjn1OI3-sFW69E5vXupYDiB5JuHqm-T3rD56J1D5ts7HEFULclajnOGGhZO_1MgL79b2z1og%3D%3D&xkcb=SoBR67M3-rXl0QUTU50DbzkdCdPP&fccid=105ecfd0283f415f&vjs=3,AI and Machine Learning Specialist,Capgemini,PostedPosted 13 days ago,"Toronto, ON","[' Experience with Large Language Models (LLMs).', ' Expertise in building data pipelines for unstructured data.', ' Proficiency in Gen AI applications and LLM orchestration.', ' Skilled in prompt engineering and managing prompt libraries.', ' Ability to develop APIs for both LLMs and internal systems.']"
https://ca.indeed.com/rc/clk?jk=ec1f30f780aaa34c&bb=vIwhKxz-QwKAGMfZOO5SQUOEhu1bya5jnlfvuK0lLgJl8f1V-UObMwqTesyvyWNxsKK5d5qa4foyyhgiOJUfNLKU2CEajBuTXhPzjG4AO-K-KyaGYoIhViNjT3cAQLvA&xkcb=SoDl67M3-rXl0QUTU50CbzkdCdPP&fccid=fb805c6a170f5f18&vjs=3,Analyste Principal - Intelligence artificielle (ingénierie des données),Air Canada,PostedPosted 2 days ago,"Toronto, ON","['Diplôme universitaire ou certification technique pertinente, ou expérience pertinente et proportionnelle au poste. ', "" Cinq ans et plus d'expérience en génie informatique, dont au moins un an avec des plateformes de données modernes et des technologies d'infonuagique à titre d'ingénieur des données, notamment en collaborant à l'élaboration et la mise en œuvre de modèles d'apprentissage automatique.  "", ""Familiarité ou grand intérêt envers l'apprentissage automatique, les modèles statistiques et l'intelligence artificielle. "", "" Solide expérience des services d'infonuagique, comme Microsoft Azure. "", ' Expérience des systèmes de messagerie en temps réel (publication/abonnement, Kafka). ', ' Expérience de la rédaction de tests automatisés et fonctionnels. ', "" Expérience de l'ingénierie des caractéristiques. "", ' Excellent sens des affaires et habileté marquée pour la communication. ', ' Pensée avant-gardiste : anticipation des conséquences de situations données, et capacité à prendre les mesures appropriées pour se préparer à toute éventualité. ', ' Pensée analytique : capacité à analyser un problème de façon logique, systématique et séquentielle. ', "" Faire preuve d'une grande connaissance technique afin de gérer diverses priorités technologiques stratégiques. "", "" Maîtrise des technologies suivantes (ou de leurs équivalents) :\n\n Bases de données relationnelles comme SQL Server et non relationnelles comme Cosmos. \n Compétences en programmation en langage Python avec bonne expérience de la programmation orientée objet, fonctionnelle ou analytique. \n Azure Databricks, Data Lake Store, Data Factory. \n Spark, y compris les principes d'architecture Delta Lake pour traiter les scénarios d'ingestion de données par lots et par transmission en continu. \n"", ' Bases de données relationnelles comme SQL Server et non relationnelles comme Cosmos. ', ' Compétences en programmation en langage Python avec bonne expérience de la programmation orientée objet, fonctionnelle ou analytique. ', ' Azure Databricks, Data Lake Store, Data Factory. ', "" Spark, y compris les principes d'architecture Delta Lake pour traiter les scénarios d'ingestion de données par lots et par transmission en continu. "", "" Les candidats idéaux devraient être membres ou être admissibles à l'admission à une association professionnelle provinciale d'ingénieurs.""]"
